"seqnames","start","end","width","strand","Conc","Conc_DIA12","Conc_DIA0","Fold","p.value","FDR","Name"
22,40183002,40183402,401,"*",4.02382285429743,1.85809530284258,4.85337231188914,-2.68809432487349,5.89601221282865e-05,0.000230355825989584,"ATAC_seq688"
22,16260548,16260948,401,"*",5.00691416952965,5.70366974443343,3.60773346237061,1.95111240384359,6.0246294043059e-05,0.000235039242943023,"ATAC_seq689"
22,37627504,37627904,401,"*",4.05522080760507,0,5.03547986481394,-4.34693080960841,6.0443261889814e-05,0.000235465924579449,"ATAC_seq690"
22,31293636,31294036,401,"*",3.64078933126063,0,4.58734812971076,-3.76794790100947,6.29051797197939e-05,0.000244348443767061,"ATAC_seq691"
22,31923194,31923594,401,"*",3.64078933126063,0,4.58734812971076,-3.76794790100947,6.29051797197939e-05,0.000244348443767061,"ATAC_seq692"
22,46004453,46004853,401,"*",3.63705728001187,0,4.58326539107269,-3.76474115564845,6.37432181447534e-05,0.000247246421894801,"ATAC_seq693"
22,28019287,28019687,401,"*",3.62895479846601,0,4.57506508775055,-3.75502322563616,6.8356053016422e-05,0.000264756585746603,"ATAC_seq694"
22,43642652,43643052,401,"*",3.60350377813872,0,4.54863647799936,-3.73890994616813,6.98245800179225e-05,0.000270055354083706,"ATAC_seq695"
22,18077701,18078101,401,"*",7.60438182013549,7.16266558967187,7.94208351178682,-0.755091394687954,7.03459608154358e-05,0.000271680952114786,"ATAC_seq696"
22,21045623,21046023,401,"*",5.25200140255394,4.14530944427696,5.87084373552936,-1.6233339897466,7.13063848008823e-05,0.000274995067926502,"ATAC_seq697"
22,39471687,39472087,401,"*",4.93444686581085,3.61293145378425,5.61241558176067,-1.86706758358368,7.15827893288688e-05,0.000275665526813752,"ATAC_seq698"
22,37279427,37279827,401,"*",3.60752972250992,0,4.55281825631571,-3.73732000100675,7.20676309692049e-05,0.000277135610937372,"ATAC_seq699"
22,44671792,44672192,401,"*",4.47990106009511,2.86017349278661,5.22372025698717,-2.1791146676429,7.24615074796783e-05,0.000278252188721965,"ATAC_seq700"
22,43378355,43378755,401,"*",4.00298171005805,0,4.98250767178516,-4.29614718533504,7.45006915741424e-05,0.000285674549145927,"ATAC_seq701"
22,32606073,32606473,401,"*",2.79900217165964,0,3.79900217165964,-4.36463417526938,7.60399344267252e-05,0.000291161458317717,"ATAC_seq702"
22,30212570,30212970,401,"*",3.68686785002853,0.853929920490672,4.58190190661698,-3.18304546927333,7.73013765884828e-05,0.000295570555149135,"ATAC_seq703"
22,30267007,30267407,401,"*",7.30981370862909,6.8186595040018,7.67555586702792,-0.826907193814131,7.98711320591581e-05,0.000304962504225876,"ATAC_seq704"
22,36423403,36423803,401,"*",3.74367059369221,1.18472967138003,4.61575067385789,-2.9887970569834,8.10330326038486e-05,0.000308959988140631,"ATAC_seq705"
22,24379554,24379954,401,"*",3.9572176548387,0,4.93607888668735,-4.26417721997705,8.27232983149171e-05,0.000314957827012036,"ATAC_seq706"
22,28779822,28780222,401,"*",3.8990447401838,4.78940074915536,1.12670221162655,3.12494215832961,8.29958926636002e-05,0.000315548740423985,"ATAC_seq707"
22,42931413,42931813,401,"*",3.74676274088011,1.17808104915301,4.61974263407188,-2.98928664102464,8.53599025362983e-05,0.000324078274036116,"ATAC_seq708"
22,38398680,38399080,401,"*",6.44659562745687,5.80186046002691,6.89061573024578,-1.04033449656623,8.65027777542793e-05,0.000327954113686182,"ATAC_seq709"
22,37274428,37274828,401,"*",3.93587127642272,1.66920856923593,4.77759483431015,-2.75658296075771,8.69934457085948e-05,0.000329349833893947,"ATAC_seq710"
22,23233205,23233605,401,"*",3.56682040141164,0,4.51029163364137,-3.69621809952394,8.83064217602586e-05,0.000333850438384775,"ATAC_seq711"
22,29141200,29141600,401,"*",3.59156780880381,0.449973493122198,4.5074216847238,-3.38019772503664,8.90737605388982e-05,0.000336278466753593,"ATAC_seq712"
22,40499197,40499597,401,"*",4.11188917861189,2.18140919026326,4.9090334464599,-2.468377347601,8.94232022206382e-05,0.000337124218189447,"ATAC_seq713"
22,15777542,15777942,401,"*",5.3067521689394,4.25179851815466,5.90957703114228,-1.55956210429373,9.01790361045319e-05,0.000339497547687649,"ATAC_seq714"
22,42925604,42926004,401,"*",3.90848722938965,1.66604429898939,4.74737593920156,-2.73289586783309,9.2056555289744e-05,0.000346081147718646,"ATAC_seq715"
22,19832716,19833116,401,"*",2.74128155594175,0,3.74128155594175,-4.31044044584698,9.37630322928267e-05,0.000352004232965249,"ATAC_seq716"
22,44154322,44154722,401,"*",3.56268032194478,0.449973493122198,4.47678065934016,-3.35653744052665,9.51932101871604e-05,0.000356874963714208,"ATAC_seq717"
22,32764697,32765097,401,"*",2.73638744514299,0,3.73638744514299,-4.30336116308073,9.6870159854718e-05,0.000362655974497886,"ATAC_seq718"
22,36182082,36182482,401,"*",3.75920362172459,4.66663812855098,0.751020249939687,3.29109276329891,9.77949544377e-05,0.000365608953447201,"ATAC_seq719"
22,37940687,37941087,401,"*",2.74859173258875,0,3.74859173258875,-4.30357117880588,9.79393611386532e-05,0.000365640281584305,"ATAC_seq720"
22,23243045,23243445,401,"*",3.71875001616703,1.18251686667032,4.58870647908707,-2.9589280712085,9.92249089466472e-05,0.00036992587413119,"ATAC_seq721"
22,45314030,45314430,401,"*",4.30681708973298,5.08793037133214,2.47824715010796,2.37190737027318,9.95497692239348e-05,0.000370622963537308,"ATAC_seq722"
22,45504460,45504860,401,"*",3.71521452691655,1.18472967138003,4.58462758812214,-2.95565907574604,0.000100640623109244,0.000374165968074201,"ATAC_seq723"
22,44262241,44262641,401,"*",3.93015569625307,4.79012760206777,1.49572974199747,2.89126307259682,0.000100937374861783,0.000374750916613912,"ATAC_seq724"
22,42766885,42767285,401,"*",3.53298547768402,0.446289251249197,4.44547470947934,-3.3322948569768,0.000102315531734384,0.000379343654209689,"ATAC_seq725"
22,19584891,19585291,401,"*",3.58979598133415,0.859481095375895,4.47678065934016,-3.09550903581897,0.000105479867064822,0.000390537028471408,"ATAC_seq726"
22,44868734,44869134,401,"*",3.87908310756176,0,4.85675877336169,-4.19727176540783,0.000106209175984906,0.000392696375581057,"ATAC_seq727"
22,38327794,38328194,401,"*",3.52427507572139,0.442595576753728,4.43645000464758,-3.32549812014649,0.0001066908093071,0.000393935295903138,"ATAC_seq728"
22,26648966,26649366,401,"*",3.875748705144,0,4.85337231188914,-4.19341688836428,0.000108086234622593,0.000398540190213347,"ATAC_seq729"
22,36194929,36195329,401,"*",3.76881448228512,1.44444359609705,4.6170825549527,-2.79117765324286,0.000111254895596539,0.000409661862141776,"ATAC_seq730"
22,24450676,24451076,401,"*",3.52285465626088,0.442595576753728,4.43494038333518,-3.32112094955051,0.000111859282339552,0.000411323872679501,"ATAC_seq731"
22,25419673,25420073,401,"*",3.50022434700543,0,4.44096941374923,-3.63280839929447,0.000116544053460577,0.000427965048773268,"ATAC_seq732"
22,34849263,34849663,401,"*",2.68369963749691,0,3.68369963749691,-4.2520029056199,0.00011764668877832,0.00043142469227302,"ATAC_seq733"
22,49789236,49789636,401,"*",3.68051300303592,1.17808104915301,4.54723985393787,-2.92154959357602,0.000121793187716284,0.000446021919048188,"ATAC_seq734"
22,46234859,46235259,401,"*",3.75650990549741,4.66505403955924,0.731476675331752,3.2729333713228,0.000126333082476714,0.000460792130511367,"ATAC_seq735"
22,24512065,24512465,401,"*",3.82338540709664,0,4.80017524499532,-4.14976055837847,0.000126449583558526,0.000460792130511367,"ATAC_seq736"
22,42933440,42933840,401,"*",3.82356292363887,0,4.80017524499532,-4.14963607329574,0.00012646463403753,0.000460792130511367,"ATAC_seq737"
22,37269926,37270326,401,"*",3.82471620326501,0,4.80134736526533,-4.14983357687665,0.000126512125118076,0.000460792130511367,"ATAC_seq738"
22,24707493,24707893,401,"*",3.70378449378484,1.18251686667032,4.57232126257367,-2.93650039862893,0.000127383920358052,0.000463339618298302,"ATAC_seq739"
22,27786063,27786463,401,"*",3.46476982739621,0,4.40424656866418,-3.60455589177462,0.00012863217617251,0.000465988260851357,"ATAC_seq740"
22,36658849,36659249,401,"*",3.46476982739621,0,4.40424656866418,-3.60455589177462,0.00012863217617251,0.000465988260851357,"ATAC_seq741"
22,38009223,38009623,401,"*",3.46476982739621,0,4.40424656866418,-3.60455589177462,0.00012863217617251,0.000465988260851357,"ATAC_seq742"
22,17529040,17529440,401,"*",3.801749196668,1.44074518715464,4.65402325313491,-2.80907248045703,0.000131276951184015,0.000474929266194662,"ATAC_seq743"
22,50445119,50445519,401,"*",3.64986967617445,1.18251686667032,4.51315588471101,-2.89318497749377,0.000131628078012946,0.000475559507659675,"ATAC_seq744"
22,35371818,35372218,401,"*",5.37815571541089,5.96800555215406,4.36339357581271,1.50534148266723,0.000136551500072816,0.000492685143886884,"ATAC_seq745"
22,38017514,38017914,401,"*",4.36835072981079,2.76674101095648,5.10862284009439,-2.14552719172876,0.000137283630212425,0.000494662731918229,"ATAC_seq746"
22,25110959,25111359,401,"*",5.53761842846965,4.61395813110016,6.09620951669548,-1.39602746060401,0.000137600240757031,0.000495139822161846,"ATAC_seq747"
22,17706525,17706925,401,"*",5.01560956343448,3.81206797358793,5.66250208606476,-1.72429739953751,0.000139501823849269,0.000501311366987749,"ATAC_seq748"
22,45966499,45966899,401,"*",3.65506571956356,1.18251686667032,4.51886738349094,-2.89167744743861,0.000142320286205623,0.000510756914980929,"ATAC_seq749"
22,20581491,20581891,401,"*",3.76364996414325,4.64013548085771,1.1563190552206,2.9880413604338,0.000147884454903699,0.000530017886374858,"ATAC_seq750"
22,22952856,22953641,786,"*",2.621070836618,0,3.621070836618,-4.18981053202542,0.000148879668545149,0.000532874233088363,"ATAC_seq751"
22,30289506,30289906,401,"*",7.63559990753517,7.21244153086504,7.96237867722337,-0.72703120093135,0.000150225977706946,0.000536977962867381,"ATAC_seq752"
22,16970463,16970863,401,"*",3.43017162908895,0,4.36814734988939,-3.56860917898207,0.000151922749567427,0.000542321847061413,"ATAC_seq753"
22,21876548,21876948,401,"*",3.83619857571924,0,4.81301648792377,-4.118590514276,0.000152358979455532,0.000543157741082851,"ATAC_seq754"
22,23844400,23844800,401,"*",3.45288633787744,0.446289251249197,4.36021566851261,-3.25053371828412,0.000155688093398563,0.000553557665417114,"ATAC_seq755"
22,46560690,46561090,401,"*",3.45288633787744,0.446289251249197,4.36021566851261,-3.25053371828412,0.000155688093398563,0.000553557665417114,"ATAC_seq756"
22,36546195,36546595,401,"*",3.92300705948155,1.86224869342125,4.73883657585181,-2.56148480598425,0.000159892828886236,0.000567756834935538,"ATAC_seq757"
22,25026006,25026406,401,"*",3.65765674024619,1.18251686667032,4.52171467595963,-2.886216351892,0.00016043783106731,0.000568940488006505,"ATAC_seq758"
22,19854733,19855133,401,"*",8.06637283067631,7.71693660174483,8.34745885690656,-0.614700799159991,0.000161848497081923,0.000573186772274322,"ATAC_seq759"
22,23583792,23584192,401,"*",3.97057411773433,2.03002157759135,4.7692329913712,-2.45494158807778,0.000167403652393354,0.00059208028635965,"ATAC_seq760"
22,44605476,44605876,401,"*",3.64425291271625,1.17808104915301,4.5074216847238,-2.87588519539315,0.000171339873226804,0.000605205754577725,"ATAC_seq761"
22,39965733,39966133,401,"*",3.95239150080724,4.92565297762373,0,4.04357240836093,0.000172135584151467,0.000607218438581555,"ATAC_seq762"
22,25987923,25988323,401,"*",3.7300581013454,0,4.70528346339987,-4.0660402937701,0.000172546618890117,0.000607870657374356,"ATAC_seq763"
22,44632996,44633396,401,"*",3.7380325088802,1.44074518715464,4.58326539107269,-2.74589283613764,0.000173385947899286,0.000610028047059269,"ATAC_seq764"
22,23233749,23234149,401,"*",3.42081711476859,0.442595576753728,4.32624405666291,-3.2211550238846,0.000174133569125678,0.000611857560535714,"ATAC_seq765"
22,43343230,43343630,401,"*",4.68080299065145,3.31790499693059,5.36893812490768,-1.89308799767498,0.000177234409346038,0.00062194006830568,"ATAC_seq766"
22,41966628,41967028,401,"*",4.62208101789643,3.18362369327494,5.32787174442869,-1.97383317351972,0.000179053534789668,0.000627504434830023,"ATAC_seq767"
22,33049103,33049503,401,"*",3.61282109167229,1.18251686667032,4.47237222169278,-2.84807195077643,0.000181409047009547,0.000634931664533414,"ATAC_seq768"
22,44055765,44056165,401,"*",3.62560808659059,4.56034694355581,0.126702211626547,3.49777628638312,0.000185600517550655,0.000648757075651704,"ATAC_seq769"
22,17074997,17075397,401,"*",3.61569406268615,1.18472967138003,4.47531267637644,-2.84672854875377,0.000188914285465416,0.000659482596533816,"ATAC_seq770"
22,44975529,44975929,401,"*",4.78639244703954,3.50355888847887,5.45452291541423,-1.8073263985408,0.000195276033288318,0.000680806715277561,"ATAC_seq771"
22,44309151,44309551,401,"*",3.82759176696413,1.66604429898939,4.65661614503871,-2.63197530296302,0.000195925114463279,0.000682184854504267,"ATAC_seq772"
22,41832766,41833166,401,"*",8.34032005801249,8.03668052728292,8.59103200555345,-0.542389040578295,0.000201410696013226,0.000700377685489716,"ATAC_seq773"
22,48702572,48702972,401,"*",3.99374228182923,2.03248087828324,4.79547721772805,-2.46699968244309,0.000201917562561728,0.00070123308548569,"ATAC_seq774"
22,23663738,23664138,401,"*",3.99968589500854,4.81385612078072,1.95105541918767,2.53164158893036,0.000208522357459225,0.000723024660732968,"ATAC_seq775"
22,20456229,20456629,401,"*",4.43565858880133,2.9466179875306,5.15265002948418,-2.02168726658412,0.000208730333604458,0.000723024660732968,"ATAC_seq776"
22,46907236,46907636,401,"*",3.35039624202078,0,4.28476425998205,-3.49261732692543,0.000209604720798005,0.000725119034112016,"ATAC_seq777"
22,23395614,23396014,401,"*",3.71339673279881,1.44259557675373,4.55559938964334,-2.71462174722228,0.000210882655799946,0.000728602286362794,"ATAC_seq778"
22,37791784,37792184,401,"*",4.17182979299417,2.32243419099868,4.95632657103554,-2.36628219197067,0.000216149889192161,0.000745841979651514,"ATAC_seq779"
22,46163486,46163886,401,"*",3.89114720604337,1.86086555805214,4.70277665503059,-2.52229238479762,0.000218494805185962,0.000752966713256239,"ATAC_seq780"
22,37986376,37986776,401,"*",3.87518973721203,1.85809530284258,4.6849702701109,-2.50639067412432,0.000223909342385437,0.000770638043959096,"ATAC_seq781"
22,20117119,20117519,401,"*",8.28076992701407,7.97340326672367,8.53401441248096,-0.54804180313086,0.00023960539593655,0.000823605248436632,"ATAC_seq782"
22,30728852,30729252,401,"*",3.84141335642925,4.81367740576277,0,3.94967033465244,0.00024010803584366,0.000824278927647201,"ATAC_seq783"
22,35544192,35544592,401,"*",3.45414936643646,0.859481095375895,4.32949759786224,-2.94511850095566,0.000242106099140621,0.000830078054196415,"ATAC_seq784"
22,40400129,40400529,401,"*",3.6077346746121,0,4.58053713231925,-3.96555799355873,0.000242882616222496,0.000831679582682891,"ATAC_seq785"
22,30182408,30182808,401,"*",3.84053647559706,4.81278349844512,0,3.94426829249908,0.000246826304833801,0.00084410827912628,"ATAC_seq786"
22,25563705,25564105,401,"*",3.5495432958297,1.18030066274782,4.40270285286325,-2.78208910911476,0.000247715902835403,0.000846003416639617,"ATAC_seq787"
22,36123929,36124329,401,"*",6.34950545427288,5.71698438136023,6.78774695938201,-1.01662328056254,0.000248009930175602,0.000846003416639617,"ATAC_seq788"
22,36388012,36388412,401,"*",8.71291209928545,8.44983098340227,8.935337884017,-0.476960808137897,0.000251325208497357,0.000856225805375026,"ATAC_seq789"
22,27370278,27370678,401,"*",4.15553794915189,2.44351988232778,4.91662505689162,-2.23004921802037,0.000257230313866444,0.000875234283130383,"ATAC_seq790"
22,31449567,31449967,401,"*",3.34397715675963,0.446289251249197,4.24378189647094,-3.13969295697856,0.000257849000513396,0.000876230231833132,"ATAC_seq791"
22,34414812,34415212,401,"*",3.37778033935561,0.449973493122198,4.27972714375038,-3.15915913533925,0.000262391444874893,0.000890540661393575,"ATAC_seq792"
22,43273916,43274316,401,"*",3.54675045209077,1.18030066274782,4.39961045697569,-2.77691147777155,0.000262830926193098,0.000890907351332972,"ATAC_seq793"
22,19122321,19122721,401,"*",8.05872633734523,7.72958534018224,8.32654938803403,-0.581970704965876,0.00026397986356679,0.000893674903359612,"ATAC_seq794"
22,43852589,43852989,401,"*",3.57506632775517,0,4.54723985393787,-3.93777641340163,0.000267030188883717,0.000902864336754001,"ATAC_seq795"
22,36369214,36369614,401,"*",4.55253932232868,3.18030066274782,5.24291943538566,-1.89355522890942,0.000272702013118415,0.000920883179977763,"ATAC_seq796"
22,40215236,40215636,401,"*",3.34100271981783,0,4.27467237897697,-3.45653272709745,0.000275506612966319,0.000929186669577749,"ATAC_seq797"
22,39526765,39527165,401,"*",4.50357083167169,3.10653352631188,5.19982457025898,-1.91915622672892,0.000276355706151581,0.0009297381091583,"ATAC_seq798"
22,38963964,38964364,401,"*",3.51646070476889,4.44444359609705,0.156319055220596,3.39436636601028,0.000276361885869599,0.0009297381091583,"ATAC_seq799"
22,17917600,17918000,401,"*",4.40642631636338,5.1616478816095,2.72654913270969,2.19220813147089,0.000279328803154667,0.00093723412390612,"ATAC_seq800"
22,43293694,43294094,401,"*",3.51602141083608,4.44398181314064,0.156319055220596,3.39287745537938,0.000279554698751076,0.00093723412390612,"ATAC_seq801"
22,38052266,38052666,401,"*",5.19548276204187,4.18057787448962,5.78537953466949,-1.49578570246158,0.000279636074171394,0.00093723412390612,"ATAC_seq802"
22,40036647,40037047,401,"*",4.13076268199283,2.44536671881889,4.8870024203523,-2.20280564799313,0.000285242266492794,0.000954833390202528,"ATAC_seq803"
22,29692160,29692560,401,"*",3.54315768224219,4.47249386763514,0.156319055220596,3.40391682920006,0.000286937158646818,0.000959312291595333,"ATAC_seq804"
22,25656238,25656638,401,"*",2.6137528540785,3.6137528540785,0,3.97902561453939,0.000288248877311762,0.000962500599023621,"ATAC_seq805"
22,34819131,34819531,401,"*",2.61539425300096,3.61539425300096,0,3.97598321612422,0.000292874717702013,0.00097659453137225,"ATAC_seq806"
22,26542859,26543259,401,"*",3.59676758230625,0,4.56957220903989,-3.92639778174548,0.000293196349262428,0.00097659453137225,"ATAC_seq807"
22,46806758,46807158,401,"*",3.54023765129554,0,4.51172446999281,-3.90772369119208,0.000295960510032197,0.000984581498720973,"ATAC_seq808"
22,19629870,19630270,401,"*",4.12515702412049,2.44536671881889,4.88036252404946,-2.19742462428084,0.000296764137698805,0.000985948509474339,"ATAC_seq809"
22,11911391,11911791,401,"*",4.39915484704642,5.12605175594383,2.86350794191088,2.06131681546293,0.000297105019596062,0.000985948509474339,"ATAC_seq810"
22,25494726,25495126,401,"*",3.54718048949857,1.18472967138003,4.39961045697569,-2.76824259257802,0.000297574779885094,0.000986289775993999,"ATAC_seq811"
22,38463284,38463684,401,"*",3.26764716539026,0,4.19804571796762,-3.41000556380851,0.000298335854272861,0.000987594552075677,"ATAC_seq812"
22,44808270,44808670,401,"*",3.41293599012546,0.856708177894946,4.28476425998205,-2.90015927004963,0.000309587184898594,0.00102357976999683,"ATAC_seq813"
22,42642760,42643160,401,"*",5.25366307715666,4.25047874593518,5.83968546164492,-1.48072906448238,0.000311284159853276,0.00102792607086684,"ATAC_seq814"
22,24243534,24243934,401,"*",3.41140154918571,0.856708177894946,4.28308717457993,-2.89823131025374,0.000314469200470869,0.00103716958388429,"ATAC_seq815"
22,36901346,36901746,401,"*",4.01825217739573,2.18472967138003,4.80017524499532,-2.33514096763773,0.000318921268735399,0.00105056417936367,"ATAC_seq816"
22,35540216,35540616,401,"*",5.20544064587238,4.21689795930576,5.78656373263593,-1.4623887628242,0.000323302790157002,0.00106369387997799,"ATAC_seq817"
22,35475543,35475943,401,"*",3.50885867106652,0,4.47971215171038,-3.87972833390376,0.000325442963690759,0.00106942626699359,"ATAC_seq818"
22,30592039,30592439,401,"*",7.66492448274829,7.28098039271222,7.96786969780945,-0.664953303136091,0.000330420464290744,0.00108445690844141,"ATAC_seq819"
22,39003148,39003548,401,"*",5.10982160575019,2.55607996856241,5.9814186728254,-2.89355981803003,0.000332288325894185,0.00108806481885519,"ATAC_seq820"
22,32985998,32986398,401,"*",4.92884897074291,3.76452367164109,5.56467497616791,-1.66397881992639,0.000332329321532779,0.00108806481885519,"ATAC_seq821"
22,23937136,23937536,401,"*",2.55992081351699,3.55992081351699,0,3.93020377135793,0.000340515185591479,0.00111350951200717,"ATAC_seq822"
22,16901671,16902071,401,"*",3.56066091742902,1.18030066274782,4.41500657455204,-2.76744195423687,0.000343064798375674,0.00112048381292079,"ATAC_seq823"
22,20206143,20206543,401,"*",5.54346106016577,4.69169053568848,6.07542454416843,-1.29578781166525,0.000345647759980171,0.00112754997430425,"ATAC_seq824"
22,11281994,11282394,401,"*",2.56077294776541,3.56077294776541,0,3.92651523977711,0.000346658713272704,0.00112947711669943,"ATAC_seq825"
22,11255372,11256086,715,"*",4.43158802408728,5.14488331423814,2.95948004246482,1.98751655518221,0.000351560630729347,0.00114406171355991,"ATAC_seq826"
22,40731531,40731931,401,"*",3.49877873039446,0,4.46942576162678,-3.8604019024052,0.000354537029733014,0.00115235252227611,"ATAC_seq827"
22,39994689,39995089,401,"*",4.49445783862021,5.19994657903366,3.05733472241393,1.95008321826447,0.000366838178108823,0.00119089495501995,"ATAC_seq828"
22,49052240,49052640,401,"*",3.60592439389169,1.44444359609705,4.43494038333518,-2.60072056758109,0.000371014844845588,0.00120300108919776,"ATAC_seq829"
22,30265849,30266249,401,"*",6.51132295100591,5.86903234012772,6.9541922711934,-1.02743871639897,0.000371681848733079,0.00120371181854761,"ATAC_seq830"
22,27744144,27744544,401,"*",4.9530296314676,5.58792414477814,3.7919436301356,1.65482323035222,0.000377337384951472,0.00122055702857949,"ATAC_seq831"
22,11702907,11703307,401,"*",4.2955094273599,5.05120184208668,2.61308321724647,2.18833663602256,0.000380090646829131,0.00122664510089586,"ATAC_seq832"
22,42436017,42436417,401,"*",3.47919929387109,1.18030066274782,4.32461453042112,-2.70265505823488,0.000380132205746373,0.00122664510089586,"ATAC_seq833"
22,40045231,40045631,401,"*",4.77104039927278,3.56119882622008,5.41967510209396,-1.7127653132015,0.000388882744735834,0.00125337747943636,"ATAC_seq834"
22,29375393,29375793,401,"*",4.65450504434708,5.33415583857295,3.32624405666291,1.83906246046714,0.000390822105043497,0.00125811954294242,"ATAC_seq835"
22,12176092,12176492,401,"*",4.3971287084789,5.12734655241747,2.84543951755878,2.0590042090432,0.0003928184925619,0.00126303362201721,"ATAC_seq836"
22,39223355,39223755,401,"*",3.57869361551119,1.44444359609705,4.40424656866418,-2.57432905580076,0.000395830037677181,0.0012711961066622,"ATAC_seq837"
22,28802260,28802660,401,"*",4.34465110189968,2.85740190708067,5.06125399835621,-2.00002019046578,0.000396656194502642,0.0012723291775932,"ATAC_seq838"
22,22369952,22370352,401,"*",3.43319790633798,0,4.40270285286325,-3.81606681918424,0.000402073268335689,0.00128816799199801,"ATAC_seq839"
22,39174572,39174972,401,"*",3.47626675815119,1.18030066274782,4.32134994586415,-2.69705117339419,0.000404030531813398,0.00129289770180287,"ATAC_seq840"
22,30634420,30634820,401,"*",5.53358314469178,4.69169053568848,6.06174316006132,-1.28187962180325,0.000408484556593016,0.00130559629978838,"ATAC_seq841"
22,37218833,37219233,401,"*",3.44097077453608,0,4.41040496659954,-3.81239679767128,0.000412367105924029,0.00131644035715415,"ATAC_seq842"
22,30421617,30422017,401,"*",4.92964590175263,5.57230120687018,3.74128155594175,1.6871125938948,0.000414283574232796,0.00132098961748251,"ATAC_seq843"
22,37920164,37920564,401,"*",3.18705362393992,0,4.11334950710462,-3.32610613173658,0.000423580429034998,0.00134903340431999,"ATAC_seq844"
22,50775142,50775542,401,"*",4.39986964496899,2.85601411496459,5.12847140039228,-2.05300554183589,0.000428802145888523,0.00136404753627024,"ATAC_seq845"
22,27150315,27150715,401,"*",3.39937369672179,0,4.36814734988939,-3.784503477939,0.000447061975807645,0.00142045223519025,"ATAC_seq846"
22,23849478,23849878,401,"*",4.67515924045771,3.44444359609705,5.32949759786224,-1.73010505089832,0.000450661764043092,0.00143019931729378,"ATAC_seq847"
22,26570111,26570511,401,"*",3.39316792756974,0,4.36180549718237,-3.77989961437112,0.000454269447865873,0.00143994843851824,"ATAC_seq848"
22,41505835,41506235,401,"*",3.42826040978103,4.34997920902802,0.185340109965521,3.28689341214734,0.000456475913777614,0.00144523822878001,"ATAC_seq849"
22,30943394,30943794,401,"*",3.31404510836563,0.438892421211829,4.21221549889353,-3.06555142137694,0.000467341698291765,0.00147789939412737,"ATAC_seq850"
22,40745009,40745409,401,"*",4.36859295573632,5.0880781484992,2.8679899102243,2.01401322836972,0.000469518640689537,0.00148303890267153,"ATAC_seq851"
22,38806901,38807301,401,"*",4.20887999974803,4.94694393662623,2.6184132076027,2.09647701339848,0.000473434771257438,0.00149365336284037,"ATAC_seq852"
22,44074232,44074632,401,"*",3.39837490719703,4.31840894345772,0.185340109965521,3.26639343607396,0.000476375877277286,0.00150117040811412,"ATAC_seq853"
22,26845365,26845765,401,"*",3.22065429133557,0.442595576753728,4.11146069819774,-3.00806111544418,0.000476934638488541,0.00150117132114426,"ATAC_seq854"
22,33544744,33545144,401,"*",3.21741570397305,0.446289251249197,4.10767564554324,-3.00427302395922,0.000486141087518416,0.00152835934882983,"ATAC_seq855"
22,36220318,36220718,401,"*",3.39789813797395,4.31790499693059,0.185340109965521,3.26144161688197,0.000494846040634446,0.0015539090621792,"ATAC_seq856"
22,15510706,15511106,401,"*",5.89092857809811,5.18196313477365,6.36418696006626,-1.11240938517976,0.000496611065432808,0.00155627369342681,"ATAC_seq857"
22,42581850,42582250,401,"*",5.69238158764023,4.90269947634998,6.19982457025898,-1.21412680232093,0.000497555593521997,0.00155627369342681,"ATAC_seq858"
22,23750930,23751330,401,"*",6.86479737997562,6.38274190540054,7.22549107587482,-0.806967877475533,0.000497627316830927,0.00155627369342681,"ATAC_seq859"
22,38531794,38532194,401,"*",3.35997235356123,0,4.32787174442869,-3.7511152748872,0.000497914946557685,0.00155627369342681,"ATAC_seq860"
22,27809180,27809580,401,"*",3.33267347067323,0.862248693421246,4.1962646696319,-2.80782996607901,0.000499169751426269,0.00155838361420884,"ATAC_seq861"
22,21952704,21953104,401,"*",6.20619350383534,5.58708790214646,6.63800424394761,-0.994511944666926,0.00050358524605689,0.001570344711602,"ATAC_seq862"
22,19419007,19419407,401,"*",4.05060232977823,4.81331990929776,2.32949759786224,2.21506173169906,0.000508188686995246,0.00158089006655049,"ATAC_seq863"
22,46649519,46649919,401,"*",4.05060232977823,4.81331990929776,2.32949759786224,2.21506173169906,0.000508188686995246,0.00158089006655049,"ATAC_seq864"
22,43267580,43267980,401,"*",4.61478846443381,5.28523036183491,3.32298316154552,1.7919665579927,0.000508731364421941,0.00158089006655049,"ATAC_seq865"
22,40202561,40202961,401,"*",3.36627403566958,4.28613234542245,0.156319055220596,3.24414185792498,0.000510252333195852,0.00158378553306057,"ATAC_seq866"
22,30353355,30353755,401,"*",5.58753268018569,6.10740860881948,4.76683496452243,1.25108123637722,0.000518489089516023,0.00160749558548912,"ATAC_seq867"
22,23565227,23565969,743,"*",4.36390419927155,2.94531345422948,5.06516265589583,-1.92217498104891,0.000519099145073733,0.00160753283635737,"ATAC_seq868"
22,11913390,11913790,401,"*",4.55881222629844,5.23472077217639,3.24550527341094,1.8157901851939,0.000527992508149329,0.00163319201600161,"ATAC_seq869"
22,41294615,41295015,401,"*",3.871250844868,4.6668360174335,1.95105541918767,2.37845387592503,0.000528637113626274,0.00163330639244532,"ATAC_seq870"
22,35375016,35375416,401,"*",3.13973780935475,0,4.06320965082911,-3.27271268517939,0.000534791484817832,0.00165042423787639,"ATAC_seq871"
